1248272599.616 16 2.378 -0.067
1248272599.616 5 3.009 0.144
1248272599.616 20 3.738 0.316
1248272599.856 4 1.608 -0.306
1248272599.856 2 1.101 -0.199
1248272599.856 16 2.363 -0.062
1248272599.856 5 3.005 0.146
1248272599.856 20 3.677 0.328
1248272600.094 16 2.334 -0.055
1248272600.094 5 2.981 0.149
1248272600.094 20 3.620 0.337
1248272600.333 4 1.564 -0.311
1248272600.333 16 2.317 -0.064
1248272600.333 5 3.002 0.139
1248272600.333 18 5.452 0.215
1248272600.333 20 3.618 0.331
1248272600.571 16 2.300 -0.070
1248272600.571 5 3.002 0.128
1248272600.571 18 5.516 0.207
1248272600.571 20 3.600 0.327
1248272600.813 4 1.517 -0.339
1248272600.813 16 2.272 -0.081
1248272600.814 5 2.991 0.119
1248272600.814 18 5.559 0.198
1248272600.814 20 3.598 0.319
1248272601.053 4 1.498 -0.345
1248272601.053 16 2.253 -0.081
1248272601.053 5 2.971 0.119
1248272601.291 4 1.482 -0.348
1248272601.291 16 2.247 -0.064
1248272601.291 5 2.981 0.121
1248272601.531 5 3.002 0.113
1248272601.532 18 5.452 0.203
1248272601.532 20 3.554 0.325
1248272601.772 4 1.438 -0.371
1248272601.772 5 2.975 0.102
1248272601.772 18 5.452 0.188
1248272601.772 20 3.554 0.309
1248272602.280 11 3.748 -0.317
1248272602.280 5 3.002 0.089
1248272602.280 18 5.452 0.187
1248272602.280 20 3.541 0.312
1248272602.526 5 3.002 0.095
1248272603.270 5 2.988 0.074
1248272603.270 18 5.383 0.183
1248272603.270 20 3.468 0.318
1248272604.656 20 3.468 -0.156
1248272605.109 15 1.501 0.477
1248272605.342 15 1.501 0.465
1248272605.574 15 1.496 0.465
1248272605.815 15 1.496 0.466
1248272606.049 15 1.499 0.466
1248272606.282 15 1.498 0.465
1248272606.516 15 1.500 0.465
1248272606.751 20 3.348 -0.271
1248272606.751 15 1.501 0.464
1248272606.981 20 3.348 -0.276
1248272606.981 15 1.501 0.464
1248272607.211 20 3.341 -0.277
1248272607.211 15 1.499 0.465
1248272607.441 20 3.348 -0.274
1248272607.441 15 1.499 0.465
1248272607.671 20 3.338 -0.277
1248272607.671 15 1.499 0.465
1248272607.900 20 3.348 -0.277
1248272607.900 15 1.498 0.465
1248272608.129 20 3.328 -0.276
1248272608.129 15 1.500 0.465
1248272608.365 15 1.500 0.464
1248272608.608 20 3.340 -0.277
1248272608.608 15 1.498 0.465
1248272608.851 20 3.348 -0.275
1248272608.851 15 1.499 0.465
1248272609.088 20 3.335 -0.277
1248272609.088 15 1.498 0.465
1248272609.328 20 3.340 -0.276
1248272609.328 15 1.499 0.465
1248272609.570 20 3.348 -0.277
1248272609.570 15 1.499 0.465
1248272609.802 20 3.337 -0.277
1248272609.802 15 1.499 0.465
1248272610.034 20 3.348 -0.275
1248272610.034 15 1.499 0.465
1248272610.264 20 3.335 -0.277
1248272610.265 15 1.499 0.465
1248272610.495 20 3.337 -0.277
1248272610.495 15 1.499 0.465
1248272610.728 20 3.341 -0.277
1248272610.728 15 1.499 0.465
1248272610.965 18 4.888 -0.428
1248272610.965 20 3.348 -0.276
1248272610.965 15 1.500 0.464
1248272611.199 18 4.888 -0.428
1248272611.199 20 3.332 -0.277
1248272611.199 15 1.500 0.464
1248272611.441 18 4.888 -0.426
1248272611.441 20 3.332 -0.277
1248272611.441 15 1.499 0.465
1248272611.675 15 1.497 0.477
1248272612.141 20 3.427 -0.128
1248272612.373 20 3.468 -0.013
1248272612.607 16 1.814 -0.429
1248272612.607 2 1.175 -0.199
1248272612.607 20 3.468 0.060
1248272613.077 3 2.264 -0.514
1248272613.078 11 3.387 -0.433
1248272613.078 16 1.895 -0.233
1248272613.316 3 2.301 -0.478
1248272613.316 16 1.905 -0.203
1248272613.316 2 1.184 0.040
1248272613.556 16 1.896 -0.184
1248272613.556 2 1.170 0.057
1248272613.798 3 2.300 -0.448
1248272613.798 16 1.876 -0.171
1248272613.798 2 1.164 0.074
1248272614.050 11 3.430 -0.371
1248272614.050 20 3.200 0.313
1248272614.302 2 1.128 0.111
1248272614.539 16 1.846 -0.160
1248272614.772 3 2.391 -0.291
1248272614.772 11 3.539 -0.229
1248272614.772 16 1.842 -0.026
1248272614.772 20 3.002 0.449
1248272615.006 3 2.425 -0.217
1248272615.006 11 3.562 -0.153
1248272615.006 16 1.830 0.042
1248272615.241 3 2.443 -0.139
1248272615.241 11 3.579 -0.076
1248272615.241 16 1.819 0.114
1248272615.475 3 2.465 -0.016
1248272615.476 11 3.609 0.045
1248272615.476 16 1.772 0.236
1248272615.712 3 2.439 0.072
1248272615.712 11 3.560 0.127
1248272615.712 16 1.715 0.320
1248272615.948 3 2.430 0.132
1248272615.948 11 3.510 0.181
1248272616.182 3 2.394 0.208
1248272616.182 11 3.468 0.251
1248272616.182 16 1.623 0.441
1248272616.421 11 3.396 0.306
1248272616.668 3 2.286 0.305
1248272616.916 3 2.230 0.373
1248272617.396 3 2.088 0.456
1248272617.396 11 3.065 0.477
1248272617.890 3 2.032 0.474
1248272624.295 11 2.757 0.467
1248272624.526 11 2.792 0.433
1248272624.759 11 2.814 0.394
1248272624.995 11 2.816 0.391
1248272625.230 11 2.786 0.391
1248272625.463 11 2.844 0.344
1248272625.699 11 2.893 0.306
1248272626.419 11 2.883 0.233
1248272626.673 11 2.882 0.242
1248272626.918 11 2.831 0.242
1248272627.153 11 2.850 0.194
1248272627.390 11 2.886 0.149
1248272627.628 11 2.832 0.157
1248272627.628 5 1.998 0.430
1248272627.866 11 2.827 0.155
1248272627.866 5 1.982 0.431
1248272628.113 11 2.827 0.152
1248272628.361 11 2.836 0.077
1248272628.361 5 2.024 0.363
1248272628.614 11 2.819 0.086
1248272628.614 5 2.019 0.369
1248272628.856 5 1.987 0.367
1248272629.088 11 2.777 0.018
1248272629.323 11 2.787 -0.013
1248272629.559 5 1.994 0.296
1248272629.559 16 1.027 0.476
1248272629.793 5 1.971 0.300
1248272630.026 11 2.718 -0.059
1248272630.262 5 1.983 0.222
1248272630.498 5 1.965 0.224
1248272630.731 5 1.960 0.220
1248272630.965 5 1.980 0.150
1248272631.196 5 1.948 0.227
1248272631.428 5 1.892 0.300
1248272631.660 5 1.836 0.366
1248272631.886 5 1.760 0.454
1248272632.111 11 2.552 0.197
1248272632.335 11 2.527 0.230
1248272632.559 11 2.451 0.302
1248272632.784 11 2.428 0.343
1248272633.014 11 2.411 0.375
1248272633.238 11 2.321 0.436
1248272633.689 11 2.279 0.467
1248272633.915 11 2.270 0.466
1248272634.141 11 2.262 0.467
1248272634.367 11 2.271 0.466
1248272634.592 11 2.266 0.466
1248272634.817 11 2.275 0.466
1248272635.044 11 2.277 0.466
1248272635.269 11 2.277 0.466
1248272635.495 11 2.273 0.466
1248272635.720 11 2.271 0.466
1248272635.951 11 2.273 0.466
1248272636.184 11 2.268 0.467
1248272636.415 11 2.273 0.466
1248272636.651 11 2.270 0.467
1248272636.887 11 2.272 0.466
1248272637.129 11 2.273 0.466
1248272637.360 11 2.273 0.466
1248272637.591 11 2.271 0.466
1248272637.820 11 2.273 0.466
1248272638.052 11 2.271 0.466
1248272638.308 11 2.271 0.466
1248272638.539 11 2.273 0.466
1248272638.776 11 2.273 0.466
1248272639.011 11 2.271 0.466
1248272639.249 11 2.262 0.466
1248272639.725 11 2.246 0.471
1248272639.962 11 2.247 0.471
1248272640.199 11 2.223 0.473
1248272640.436 11 2.209 0.474
1248272640.672 11 2.209 0.474
1248272641.210 11 2.185 0.477
1248272641.909 11 2.150 0.478
1248272649.041 11 1.854 0.452
1248272649.499 11 1.919 0.330
1248272649.730 11 1.941 0.273
1248272649.962 11 1.952 0.223
1248272650.193 11 1.970 0.109
1248272650.423 11 1.969 0.029
1248272650.654 11 1.954 -0.051
1248272650.887 11 1.914 -0.163
1248272651.118 11 1.878 -0.241
1248272651.349 11 1.885 -0.181
1248272651.580 11 1.896 -0.079
1248272651.814 11 1.905 -0.006
1248272652.049 11 1.885 0.075
1248272652.310 11 1.850 0.179
1248272652.557 11 1.805 0.259
1248272652.807 11 1.748 0.350
1248272653.074 11 1.704 0.393
1248272656.604 11 1.472 0.457
1248272656.836 11 1.481 0.436
1248272657.071 11 1.490 0.403
1248272657.330 11 1.502 0.355
1248272657.577 11 1.515 0.320
1248272658.059 11 1.521 0.236
1248272658.292 11 1.532 0.197
1248272658.525 11 1.519 0.146
1248272658.759 11 1.517 0.132
1248272658.992 11 1.510 0.099
1248272659.225 11 1.496 0.040
1248272659.457 11 1.487 0.017
1248272659.688 11 1.465 -0.036
1248272660.385 11 1.398 -0.177
1248272660.617 11 1.377 -0.216
1248272660.848 11 1.364 -0.244
1248272661.080 11 1.332 -0.298
1248272661.543 11 1.274 -0.385
1248272661.776 11 1.238 -0.435
1248272662.469 11 1.163 -0.532
1248272663.850 20 2.391 0.371
1248272664.079 19 4.130 0.210
1248272664.079 20 2.418 0.321
1248272664.538 20 2.451 0.259
1248272664.768 20 2.454 0.230
1248272664.999 20 2.469 0.177
1248272665.229 20 2.471 0.160
1248272665.458 20 2.471 0.116
1248272665.688 20 2.471 0.062
1248272665.921 20 2.456 0.037
1248272666.153 20 2.450 0.007
1248272666.384 19 4.036 -0.176
1248272666.384 20 2.433 -0.047
1248272666.615 20 2.415 -0.077
1248272666.849 20 2.416 -0.104
1248272667.085 19 3.890 -0.294
1248272667.086 20 2.371 -0.157
1248272667.563 19 3.787 -0.360
1248272667.563 20 2.329 -0.224
1248272667.805 19 3.738 -0.388
1248272667.805 20 2.301 -0.255
1248272668.048 20 2.292 -0.260
1248272668.298 19 3.738 -0.383
1248272668.298 20 2.299 -0.244
1248272668.567 20 2.301 -0.256
1248272668.822 19 3.732 -0.394
1248272668.822 20 2.281 -0.257
1248272669.080 19 3.690 -0.393
1248272669.080 20 2.264 -0.262
1248272669.336 20 2.253 -0.266
1248272669.577 19 3.711 -0.401
1248272669.577 20 2.247 -0.267
1248272669.817 19 3.690 -0.395
1248272669.817 20 2.244 -0.266
1248272670.057 19 3.690 -0.379
1248272670.057 20 2.238 -0.248
1248272670.297 20 2.247 -0.251
1248272670.534 19 3.690 -0.365
1248272670.534 20 2.228 -0.233
1248272670.793 20 2.223 -0.234
1248272671.030 20 2.209 -0.250
1248272671.265 20 2.188 -0.263
1248272671.501 20 2.176 -0.269
1248272671.735 20 2.174 -0.265
1248272671.970 19 3.611 -0.403
1248272671.970 20 2.165 -0.269
1248272672.205 20 2.162 -0.268
1248272672.440 20 2.150 -0.267
1248272672.678 20 2.145 -0.267
1248272672.913 20 2.150 -0.288
1248272673.148 20 2.144 -0.264
1248272673.384 20 2.128 -0.269
1248272673.619 20 2.124 -0.275
1248272673.855 20 2.101 -0.275
1248272674.091 20 2.092 -0.275
1248272674.328 20 2.094 -0.272
1248272674.563 19 3.543 -0.404
1248272674.563 20 2.084 -0.280
1248272674.798 20 2.069 -0.278
1248272675.032 20 2.058 -0.278
1248272675.267 20 2.059 -0.270
1248272675.502 20 2.039 -0.283
1248272675.737 20 2.025 -0.288
1248272675.975 19 3.472 -0.418
1248272675.975 20 2.017 -0.290
1248272676.212 20 1.958 -0.362
1248272676.462 20 1.892 -0.443
1248272676.983 20 1.843 -0.479
1248272677.268 20 1.788 -0.524
1248272677.514 20 1.749 -0.562
1248272677.757 20 1.729 -0.564
1248272677.998 15 2.523 0.436
1248272678.243 15 2.517 0.434
1248272678.493 15 2.499 0.434
1248272678.743 15 2.430 0.474
1248272679.227 20 1.696 -0.548
1248272679.465 20 1.751 -0.482
1248272679.703 19 3.131 -0.544
1248272679.703 20 1.776 -0.434
1248272679.941 19 3.200 -0.514
1248272679.941 20 1.798 -0.403
1248272680.179 20 1.816 -0.375
1248272680.656 19 3.307 -0.415
1248272680.657 20 1.824 -0.300
1248272681.135 20 1.810 -0.310
1248272681.377 20 1.798 -0.310
1248272681.617 19 3.272 -0.419
1248272681.617 20 1.779 -0.313
1248272681.858 20 1.774 -0.309
1248272682.098 19 3.236 -0.423
1248272682.098 20 1.755 -0.316
1248272682.337 19 3.223 -0.421
1248272682.337 20 1.747 -0.316
1248272682.577 19 3.200 -0.420
1248272682.577 20 1.740 -0.312
1248272682.816 19 3.236 -0.434
1248272682.816 20 1.729 -0.321
1248272683.056 19 3.195 -0.420
1248272683.056 20 1.713 -0.325
1248272683.294 19 3.200 -0.436
1248272683.294 20 1.711 -0.332
1248272683.533 19 3.174 -0.425
1248272683.533 20 1.694 -0.329
1248272683.774 19 3.168 -0.431
1248272683.774 20 1.684 -0.330
1248272684.013 19 3.144 -0.437
1248272684.013 20 1.668 -0.336
1248272684.250 19 3.141 -0.435
1248272684.250 20 1.680 -0.315
1248272684.727 19 3.112 -0.436
1248272684.727 20 1.642 -0.340
1248272684.969 19 3.112 -0.440
1248272684.969 20 1.634 -0.342
1248272685.208 19 3.112 -0.438
1248272685.208 20 1.621 -0.343
1248272685.447 19 3.082 -0.444
1248272685.447 20 1.610 -0.349
1248272685.686 19 3.078 -0.448
1248272685.686 20 1.601 -0.351
1248272685.922 19 3.079 -0.450
1248272685.922 20 1.609 -0.328
1248272686.158 20 1.587 -0.349
1248272686.391 20 1.490 -0.476
1248272686.627 20 1.422 -0.558
1248272692.173 15 2.084 0.475
1248272692.412 15 2.094 0.462
1248272692.653 15 2.087 0.462
1248272692.893 15 2.080 0.462
1248272693.127 15 2.093 0.438
1248272693.365 15 2.136 0.388
1248272693.604 15 2.126 0.388
1248272693.843 15 2.135 0.386
1248272694.082 15 2.119 0.404
1248272694.319 15 2.140 0.333
1248272694.558 15 2.154 0.332
1248272694.796 15 2.132 0.330
1248272695.032 15 2.130 0.324
1248272695.267 15 2.148 0.274
1248272695.506 15 2.142 0.246
1248272695.747 15 2.148 0.246
1248272695.987 15 2.133 0.247
1248272696.228 15 2.150 0.247
1248272696.466 15 2.131 0.229
1248272696.705 15 2.134 0.208
1248272696.943 15 2.105 0.188
1248272697.186 15 2.091 0.182
1248272697.427 15 2.066 0.179
1248272697.907 15 2.041 0.190
1248272698.395 15 2.000 0.181
1248272698.635 15 1.984 0.184
1248272698.875 15 1.970 0.193
1248272699.354 15 1.932 0.186
1248272699.594 15 1.936 0.180
1248272699.834 15 1.926 0.171
1248272700.075 15 1.877 0.195
1248272700.552 15 1.840 0.191
1248272700.819 15 1.825 0.194
1248272701.100 15 1.805 0.207
1248272701.580 15 1.775 0.211
1248272701.820 15 1.743 0.205
1248272702.061 15 1.738 0.208
1248272702.301 15 1.718 0.217
1248272702.541 15 1.695 0.217
1248272702.781 15 1.671 0.222
1248272703.019 15 1.652 0.227
1248272703.259 15 1.640 0.223
1248272703.738 15 1.612 0.237
1248272703.977 15 1.592 0.243
1248272704.484 15 1.552 0.242
1248272704.730 15 1.531 0.238
1248272704.973 15 1.520 0.238
1248272705.219 15 1.495 0.247
1248272705.469 15 1.476 0.258
1248272705.724 15 1.454 0.258
1248272705.977 15 1.450 0.253
1248272706.224 15 1.439 0.256
1248272706.469 15 1.410 0.283
1248272706.718 15 1.403 0.254
1248272706.973 15 1.377 0.269
1248272707.526 15 1.324 0.284
1248272707.788 15 1.313 0.281
1248272708.034 15 1.296 0.287
1248272708.277 15 1.270 0.304
1248272708.519 15 1.250 0.305
1248272708.761 15 1.236 0.303
1248272709.001 15 1.226 0.330
1248272709.234 15 1.214 0.288
1248272709.472 15 1.236 0.260
1248272709.713 15 1.187 0.285
1248272709.956 15 1.170 0.288
1248272710.200 15 1.149 0.306
1248272710.440 15 1.152 0.279
1248272710.679 15 1.105 0.318
1248272710.916 15 1.102 0.336
1248272711.155 15 1.079 0.370
1248272711.393 15 1.054 0.409
1248272744.889 6 7.284 0.284
1248272745.839 8 6.304 0.465
1248272746.077 6 7.479 0.195
1248272746.317 6 7.479 0.197
1248272747.265 12 3.065 0.424
1248272748.227 6 7.479 0.043
1248272748.480 12 3.098 0.359
1248272748.970 6 7.284 0.038
1248272748.970 12 3.065 0.356
1248272749.448 6 7.479 -0.036
1248272749.922 6 7.479 -0.044
1248272751.093 6 7.284 -0.131
1248272751.329 6 7.100 -0.140
1248272751.329 12 3.065 0.195
1248272751.566 8 6.600 0.154
1248272751.566 12 3.033 0.202
1248272753.911 12 2.941 -0.034
1248272753.911 17 4.649 0.090
1248272754.147 17 4.574 0.091
1248272755.551 17 4.502 0.019
1248272756.483 9 5.671 -0.064
1248272756.952 9 5.671 -0.071
1248272756.952 13 2.697 0.273
1248272757.190 17 4.364 -0.153
1248272757.190 9 5.559 -0.073
1248272757.190 3 4.574 0.211
1248272759.095 9 5.452 -0.168
1248272759.095 13 2.602 0.205
1248272759.561 3 4.574 0.043
1248272759.561 13 2.602 0.125
1248272759.796 9 5.250 -0.250
1248272759.796 3 4.649 0.040
1248272760.032 3 4.649 0.036
1248272760.032 13 2.585 0.110
1248272760.269 9 5.250 -0.260
1248272760.269 10 7.284 -0.079
1248272760.269 3 4.603 0.038
1248272760.269 13 2.557 0.122
1248272760.506 9 5.250 -0.261
1248272761.255 9 5.062 -0.347
1248272761.255 14 4.066 0.251
1248272761.487 5 5.452 -0.210
1248272761.487 13 2.492 0.046
1248272761.946 3 4.574 -0.121
1248272761.946 14 4.128 0.164
1248272762.177 3 4.649 -0.121
1248272762.410 3 4.630 -0.121
1248272762.410 14 4.113 0.157
1248272763.338 3 4.502 -0.210
1248272763.338 14 4.055 0.083
1248272764.259 14 3.998 0.011
1248272764.490 3 4.432 -0.291
1248272764.490 4 2.827 0.309
1248272764.954 4 2.841 0.226
1248272765.415 4 2.793 0.217
1248272765.647 4 2.800 0.208
1248272766.103 4 2.774 0.127
1248272766.564 14 3.787 -0.193
1248272766.564 4 2.774 0.107
1248272767.252 4 2.697 0.020
1248272767.481 4 2.704 0.012
1248272767.940 4 2.673 -0.008
1248272768.852 4 2.625 -0.107
1248272769.309 4 2.602 -0.123
1248272769.767 16 2.205 0.478
1248272772.504 4 2.197 -0.461
1248272772.504 16 2.180 0.342
1248272772.735 4 2.165 -0.476
1248272772.966 16 2.171 0.327
1248272773.426 16 2.157 0.301
1248272773.657 16 2.150 0.301
1248272773.886 16 2.150 0.310
1248272774.345 16 2.062 0.339
1248272774.575 16 2.047 0.347
1248272774.807 16 2.033 0.354
1248272775.267 16 1.978 0.370
1248272775.731 16 1.920 0.396
1248272776.886 16 1.822 0.430
1248272777.359 11 3.554 0.425
1248272777.359 16 1.768 0.458
1248272792.150 3 3.165 -0.537
1248272792.379 3 3.165 -0.530
1248272792.608 3 3.154 -0.534
1248272793.070 3 3.165 -0.525
1248272793.769 3 3.131 -0.517
1248272794.236 3 3.131 -0.512
1248272794.702 3 3.131 -0.506
1248272794.935 3 3.106 -0.500
1248272795.396 3 3.112 -0.491
1248272795.621 3 3.098 -0.488
1248272795.853 3 3.087 -0.489
1248272796.086 3 3.079 -0.483
1248272796.321 3 3.083 -0.478
1248272796.551 3 3.069 -0.475
1248272796.783 3 3.059 -0.476
1248272797.044 3 3.065 -0.465
1248272797.507 3 3.033 -0.466
1248272797.739 3 3.033 -0.463
1248272798.199 3 2.988 -0.459
1248272798.428 3 3.002 -0.456
1248272798.656 3 2.971 -0.453
1248272799.114 3 2.945 -0.444
1248272799.574 3 2.917 -0.439
1248272801.154 14 2.035 -0.114
1248272801.609 14 2.035 0.032
1248272802.762 9 4.298 -0.137
1248272803.228 4 2.006 -0.070
1248272803.228 9 4.298 0.014
1248272803.694 9 4.235 -0.119
1248272803.925 9 4.173 -0.169
1248272804.388 14 1.772 0.387
1248272804.852 14 1.810 0.273
1248272805.084 14 1.813 0.240
1248272805.572 14 1.801 0.157
1248272806.037 14 1.777 0.152
1248272806.506 10 5.250 -0.190
1248272806.506 14 1.747 0.153
1248272807.000 14 1.715 0.162
1248272808.777 14 1.588 0.190
1248272809.009 14 1.580 0.161
1248272809.241 14 1.552 0.178
1248272810.406 14 1.479 0.187
1248272811.101 14 1.426 0.201
1248272811.566 14 1.394 0.201
1248272811.798 14 1.384 0.200
1248272812.032 10 4.888 -0.203
1248272812.032 14 1.369 0.204
1248272813.198 10 4.805 -0.203
1248272813.663 14 1.240 0.274
1248272813.896 14 1.217 0.295
1248272814.129 10 4.805 -0.118
1248272815.059 14 1.097 0.426
1248272815.295 14 1.097 0.396
1248272816.693 10 4.649 0.121
1248272817.391 5 3.142 -0.359
1248272817.391 10 4.432 0.309
1248272817.623 2 1.549 -0.079
1248272817.859 2 1.505 -0.017
1248272818.094 5 3.200 -0.197
1248272818.094 2 1.485 0.023
1248272818.331 5 3.191 -0.153
1248272818.331 2 1.455 0.059
1248272818.567 17 2.678 -0.299
1248272818.567 2 1.428 0.082
1248272818.807 8 4.805 -0.149
1248272818.807 2 1.381 0.093
1248272819.045 5 3.127 -0.116
1248272819.519 8 4.726 -0.159
1248272819.519 2 1.290 0.097
1248272819.758 5 3.033 -0.109
1248272819.995 17 2.566 -0.315
1248272819.995 2 1.223 0.079
1248272820.231 2 1.194 0.071
1248272820.465 17 2.523 -0.321
1248272820.465 2 1.151 0.070
1248272820.704 5 2.909 -0.104
1248272821.258 6 5.671 -0.439
1248272821.259 5 2.833 -0.097
1248272821.736 6 5.671 -0.433
1248272821.736 17 2.453 -0.331
1248272821.736 8 4.649 -0.166
1248272821.736 5 2.800 -0.097
1248272822.217 6 5.671 -0.443
1248272822.217 17 2.411 -0.340
1248272822.217 8 4.574 -0.168
1248272822.692 17 2.299 -0.458
1248272822.928 9 3.098 -0.098
1248272823.163 9 3.033 -0.217
1248272823.631 9 2.883 -0.375
1248272823.861 10 4.298 0.024
1248272824.093 10 4.235 -0.036
1248272824.558 10 4.235 -0.150
1248272824.787 10 4.113 -0.194
1248272825.522 10 3.998 -0.287
1248272829.453 10 3.890 -0.129
1248272829.917 10 3.860 -0.119
1248272830.148 10 3.890 -0.126
1248272830.380 10 3.838 -0.120
1248272831.777 10 3.722 -0.126
1248272832.009 10 3.697 -0.127
1248272832.241 10 3.693 -0.129
1248272832.707 10 3.648 -0.126
1248272833.411 10 3.643 -0.135
1248272833.871 10 3.517 -0.213
1248272834.795 10 3.427 -0.298
1248272835.028 10 3.419 -0.298
1248272835.717 10 3.272 -0.390
1248272836.406 10 3.098 -0.489
1248272852.232 11 3.598 0.477
1248272853.161 11 3.812 0.320
1248272853.396 11 3.787 0.319
1248272853.632 11 3.787 0.317
1248272853.869 11 3.767 0.321
1248272854.333 11 3.838 0.250
1248272854.569 11 3.829 0.242
1248272854.805 11 3.787 0.243
1248272855.037 11 3.838 0.184
1248272855.507 11 3.838 0.071
1248272855.745 11 3.807 0.072
1248272855.982 11 3.793 0.068
1248272856.219 11 3.798 0.071
1248272856.451 11 3.787 0.064
1248272856.922 20 4.858 0.347
1248272856.922 16 2.996 0.420
1248272857.161 16 2.971 0.421
1248272857.399 16 2.971 0.422
1248272857.639 11 3.693 -0.099
1248272857.639 20 4.829 0.338
1248272857.639 16 2.912 0.421
1248272858.109 11 3.620 -0.161
1248272858.343 16 3.002 0.317
1248272858.579 20 4.916 0.215
1248272858.579 16 3.054 0.288
1248272859.051 20 4.888 0.191
1248272859.522 19 6.600 0.128
1248272859.522 16 3.019 0.228
1248272859.997 16 3.002 0.207
1248272860.234 20 4.888 0.119
1248272860.234 16 2.976 0.202
1248272860.713 11 3.272 -0.361
1248272860.714 20 4.888 0.113
1248272860.714 16 2.941 0.211
1248272861.441 20 4.805 0.130
1248272861.441 16 2.910 0.216
1248272861.707 11 3.272 -0.334
1248272861.707 20 4.805 0.138
1248272861.707 16 2.878 0.227
1248272861.948 11 3.239 -0.337
1248272861.948 20 4.805 0.143
1248272861.948 16 2.867 0.232
1248272862.187 11 3.236 -0.329
1248272862.187 19 6.448 0.139
1248272862.187 20 4.774 0.154
1248272862.187 16 2.833 0.244
1248272862.427 11 3.236 -0.335
1248272862.427 19 6.448 0.132
1248272862.427 20 4.762 0.150
1248272862.428 16 2.829 0.241
1248272863.139 20 4.726 0.152
1248272863.614 11 3.165 -0.336
1248272863.614 20 4.726 0.155
1248272863.851 11 3.131 -0.347
1248272863.851 19 6.304 0.133
1248272863.851 20 4.649 0.151
1248272863.851 16 2.755 0.242
1248272864.088 11 3.109 -0.349
1248272864.089 19 6.304 0.134
1248272864.089 20 4.620 0.152
1248272864.089 16 2.722 0.247
1248272864.326 11 3.105 -0.347
1248272864.327 20 4.581 0.158
1248272864.327 16 2.701 0.251
1248272864.564 11 3.098 -0.343
1248272865.033 20 4.598 0.154
1248272865.033 16 2.649 0.248
1248272865.267 20 4.553 0.140
1248272865.267 16 2.628 0.243
1248272865.737 11 2.971 -0.395
1248272866.207 20 4.476 0.107
1248272866.207 16 2.585 0.212
1248272866.443 16 2.572 0.206
1248272866.680 20 4.432 0.104
1248272866.680 16 2.535 0.210
1248272867.149 11 2.797 -0.441
1248272867.149 16 2.497 0.215
1248272867.854 20 4.364 0.097
1248272867.854 16 2.481 0.200
1248272868.087 16 2.447 0.207
1248272868.325 11 2.722 -0.458
1248272868.325 20 4.331 0.102
1248272868.562 11 2.696 -0.464
1248272868.562 19 6.034 0.075
1248272868.562 20 4.364 0.094
1248272868.562 16 2.451 0.198
1248272869.031 20 4.250 0.093
1248272869.032 16 2.406 0.197
1248272869.498 20 4.235 0.088
1248272869.498 16 2.372 0.193
1248272869.731 20 4.289 0.079
1248272870.197 11 2.573 -0.488
1248272870.198 20 4.182 0.090
1248272870.429 18 5.349 -0.225
1248272870.429 20 4.203 0.088
1248272870.662 19 5.787 0.064
1248272870.662 20 4.217 0.085
1248272870.895 20 4.173 0.086
1248272871.128 19 5.799 0.059
1248272871.128 16 2.272 0.195
1248272871.361 18 5.250 -0.239
1248272871.361 20 4.113 0.079
1248272871.593 18 5.250 -0.231
1248272871.593 20 4.065 0.088
1248272871.830 11 2.471 -0.503
1248272872.526 19 5.693 0.047
1248272872.526 20 4.055 0.071
1248272872.994 20 4.006 0.079
1248272873.460 18 5.062 -0.242
1248272873.460 16 2.068 0.238
1248272873.696 18 5.062 -0.247
1248272873.696 16 2.045 0.235
1248272874.161 18 5.062 -0.237
1248272874.161 16 2.017 0.245
1248272874.392 19 5.559 0.057
1248272874.392 16 1.991 0.244
1248272874.625 16 1.976 0.238
1248272874.858 16 1.972 0.238
1248272875.319 16 1.934 0.243
1248272875.554 16 1.917 0.244
1248272875.786 20 3.812 0.065
1248272875.786 16 1.910 0.230
1248272876.020 18 4.888 -0.266
1248272876.020 16 1.888 0.231
1248272876.484 16 1.845 0.247
1248272876.951 18 4.805 -0.265
1248272876.951 16 1.843 0.225
1248272877.418 16 1.782 0.244
1248272878.113 20 3.643 0.070
1248272878.577 16 1.712 0.230
1248272878.808 19 5.250 0.036
1248272878.808 20 3.567 0.066
1248272879.042 20 3.554 0.064
1248272879.042 16 1.675 0.235
1248272879.276 16 1.650 0.247
1248272879.509 20 3.522 0.060
1248272879.509 16 1.631 0.253
1248272879.744 20 3.506 0.059
1248272879.744 16 1.624 0.250
1248272879.977 19 5.154 0.032
1248272879.977 16 1.597 0.264
1248272880.943 20 3.438 0.050
1248272880.943 4 2.165 0.478
1248272881.189 16 1.509 0.267
1248272881.420 19 5.062 0.025
1248272881.420 4 2.134 0.478
1248272881.648 20 3.348 0.104
1248272881.648 16 1.469 0.308
1248272881.876 16 1.404 0.409
1248272882.561 11 2.032 -0.364
1248272882.791 11 2.075 -0.267
1248272883.020 11 2.093 -0.228
1248272883.252 11 2.096 -0.170
1248272883.486 11 2.102 -0.111
1248272883.720 11 2.095 -0.061
1248272883.956 11 2.090 -0.010
1248272884.191 11 2.073 0.030
1248272884.426 11 2.060 0.047
1248272884.665 11 2.051 0.048
1248272884.665 18 3.998 0.473
1248272884.902 11 2.034 0.056
1248272885.140 11 2.018 0.055
1248272885.379 11 1.986 0.053
